epoch,train_loss,train_loss_std,test_loss,test_loss_std,test_mae,test_mse,exception_rate,n_exceptions,kupiec_p,christoffersen_p,expected_shortfall
1,1.322828001560045,0.6819885242160979,,,,,,,,,
2,1.2820509103297373,0.5159368452546118,,,,,,,,,
3,1.273187048186386,0.5774954160989946,,,,,,,,,
4,1.264226716187081,0.47683948328756937,,,,,,,,,
5,1.2608130647623954,0.5116567461611898,1.3267536991672135,0.4553124702882804,0.6834394335746765,0.9868403077125549,0.015581253804017042,512.0,5.002793951912597e-21,0.0018900094685173618,-3.3189997734404297
6,1.2571977539575265,0.46023555082064116,,,,,,,,,
7,1.2562147319331398,0.5301435573583658,,,,,,,,,
8,1.2542653040852787,0.4931624989475509,,,,,,,,,
9,1.2512188499016286,0.4261651311733868,,,,,,,,,
10,1.2497200867266982,0.4196030609180005,1.3152778983957696,0.4236207442296812,0.6834238171577454,0.9867353439331055,0.013116250760803408,431.0,5.324989874569352e-08,0.0002939248804277872,-3.5063441734733303
11,1.2489438972235365,0.45075653696663426,,,,,,,,,
12,1.2475937371921377,0.4561936465567105,,,,,,,,,
13,1.2463194800859194,0.4025838838152672,,,,,,,,,
14,1.2453100665462682,0.3874071762536768,,,,,,,,,
15,1.2451173746202144,0.44180188774389395,1.3115571591905169,0.4201694170265803,0.6834100484848022,0.9869097471237183,0.013268411442483263,436.0,1.2634857385718695e-08,0.00011870729342211561,-3.5005382633791924
16,1.2450777698990427,0.41281583402095534,,,,,,,,,
17,1.243452612386044,0.4052152056508382,,,,,,,,,
18,1.2426880992816385,0.38972191559435726,,,,,,,,,
19,1.2429519599020642,0.39204567577611926,,,,,,,,,
20,1.2419605377940717,0.39528802701913535,1.311041667215896,0.42039586738621587,0.6833686828613281,0.9867801666259766,0.014242239805234327,468.0,3.315868542300589e-13,0.00021910531986135684,-3.411739666930887
21,1.240510049083703,0.373691561869398,,,,,,,,,
22,1.2406809730984414,0.3765238166127943,,,,,,,,,
23,1.2422365318548676,0.40349866381936467,,,,,,,,,
24,1.2404689337968302,0.4112365400319708,,,,,,,,,
25,1.2411373165199682,0.4082015897887369,1.3074289643892179,0.4027951278448471,0.683394193649292,0.9869195818901062,0.012233718807060256,402.0,8.148932025010724e-05,1.4875610362174996e-05,-3.5764335530999047
26,1.2403358770954525,0.40801547759220097,,,,,,,,,
27,1.239252673223582,0.3960796596208194,,,,,,,,,
28,1.2394404209436252,0.39410286260639793,,,,,,,,,
29,1.2392713947067666,0.3870942288085388,,,,,,,,,
30,1.2392302215230142,0.36722991281117473,1.311753025015466,0.41569083403236506,0.6833223700523376,0.9867528676986694,0.013907486305538648,457.0,1.7715684394180824e-11,0.00011962718291758101,-3.431845122679943
31,1.2392444262792937,0.39579643036008405,,,,,,,,,
32,1.2384579972838867,0.3762535024970321,,,,,,,,,
33,1.2390656708740833,0.3998283627271638,,,,,,,,,
